#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
3.24749994,2.50005722E-3,2.98661238E-4,4.82852229E-5,3.31364048E-4
3.25250006,2.50005722E-3,3.88560555E-4,4.48089268E-5,3.31364048E-4
3.25750017,2.49993801E-3,3.42619518E-4,4.82190007E-5,3.27012211E-4
3.26250005,2.50005722E-3,3.90265282E-4,4.9303766E-5,3.27012211E-4
3.26749992,2.49993801E-3,3.27590707E-4,4.22206322E-5,3.27012211E-4
3.27250004,2.50005722E-3,3.33718752E-4,4.56925263E-5,3.22736596E-4
3.27750015,2.49993801E-3,3.44483356E-4,4.2332038E-5,3.22736596E-4
3.28250003,2.50005722E-3,4.23536403E-4,4.8750233E-5,3.22736596E-4
3.2874999,2.49993801E-3,3.50662856E-4,4.58289869E-5,3.18535516E-4
3.29250002,2.50005722E-3,3.48014291E-4,4.40932927E-5,3.18535516E-4
3.29750013,2.49993801E-3,4.05598636E-4,4.76991518E-5,3.18535516E-4
3.30250001,2.50005722E-3,3.61368468E-4,5.25677642E-5,3.14407342E-4
3.30749989,2.49993801E-3,3.8405598E-4,4.82689356E-5,3.14407342E-4
3.3125,2.50005722E-3,3.41091334E-4,4.38362295E-5,3.14407342E-4
3.31750011,2.49993801E-3,4.28689382E-4,5.04188392E-5,3.1035053E-4
3.32249999,2.50005722E-3,3.27482325E-4,4.23407764E-5,3.1035053E-4
3.32749987,2.49993801E-3,3.21573258E-4,4.52474051E-5,3.1035053E-4
3.33249998,2.50005722E-3,3.15483281E-4,4.17694428E-5,3.06363509E-4
3.3375001,2.49993801E-3,3.95396404E-4,4.78719339E-5,3.06363509E-4
3.34249997,2.50005722E-3,2.72998121E-4,4.58414506E-5,3.06363509E-4
3.34749985,2.49993801E-3,3.86313099E-4,4.69629449E-5,3.02444823E-4
3.35249996,2.50005722E-3,3.45311739E-4,4.6470901E-5,3.02444823E-4
3.35750008,2.49993801E-3,3.85356339E-4,4.96903922E-5,3.02444823E-4
3.36249995,2.50005722E-3,3.81534104E-4,4.95939385E-5,2.9859299E-4
3.36749983,2.49993801E-3,3.20480904E-4,4.13309535E-5,2.9859299E-4
3.37249994,2.50005722E-3,3.86066095E-4,4.85878772E-5,2.9859299E-4
3.37750006,2.50005722E-3,3.55961674E-4,4.44280413E-5,2.94806581E-4
3.38250017,2.49993801E-3,3.58582969E-4,4.44336038E-5,2.94806581E-4
3.38750005,2.50005722E-3,3.43466556E-4,4.83682743E-5,2.94806581E-4
3.39249992,2.49993801E-3,3.41524457E-4,4.21173754E-5,2.9108423E-4
3.39750004,2.50005722E-3,2.69693322E-4,4.59718249E-5,2.9108423E-4
3.40250015,2.49993801E-3,2.63433874E-4,4.1571584E-5,2.9108423E-4
3.40750003,2.50005722E-3,3.6756249E-4,4.475678E-5,2.87424598E-4
3.4124999,2.49993801E-3,3.18004953E-4,4.82541291E-5,2.87424598E-4
3.41750002,2.50005722E-3,3.15145589E-4,4.36230766E-5,2.87424598E-4
3.42250013,2.49993801E-3,3.34895973E-4,4.38681673E-5,2.83826346E-4
3.42750001,2.50005722E-3,2.74416961E-4,4.44222605E-5,2.83826346E-4
3.43249989,2.49993801E-3,2.35383399E-4,4.13524722E-5,2.83826346E-4
3.4375,2.50005722E-3,3.2268645E-4,4.03861886E-5,2.80288194E-4
3.44250011,2.49993801E-3,2.99322564E-4,4.13535308E-5,2.80288194E-4
3.44749999,2.50005722E-3,2.96671729E-4,4.12578192E-5,2.80288194E-4
3.45249987,2.49993801E-3,3.24940193E-4,4.38032657E-5,2.76808889E-4
3.45749998,2.50005722E-3,3.0130861E-4,4.34566318E-5,2.76808889E-4
3.4625001,2.49993801E-3,2.43279588E-4,3.63082981E-5,2.76808889E-4
3.46749997,2.50005722E-3,3.26328911E-4,4.92704276E-5,2.73387239E-4
3.47249985,2.49993801E-3,2.81013548E-4,4.02488913E-5,2.73387239E-4
3.47749996,2.50005722E-3,3.15159297E-4,4.10018438E-5,2.73387239E-4
3.48250008,2.49993801E-3,2.64277711E-4,4.22918929E-5,2.70022021E-4
3.48749995,2.50005722E-3,2.51496735E-4,3.94222188E-5,2.70022021E-4
